Time	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
0	29.053442	29.355788	29.414134	29.213892	29.465356	29.340474	29.632557	29.493607	29.765747	29.538012	29.606912	29.568329
1	29.053442	29.355788	29.414134	29.213892	29.465356	29.340474	29.632557	29.493607	29.765747	29.538012	29.606912	29.568329
2	29.046825	29.351594	29.412697	29.204276	29.471269	29.34579	29.636172	29.483318	29.7712	29.555959	29.598677	29.572955
3	29.046825	29.351594	29.412697	29.204276	29.471269	29.34579	29.636172	29.483318	29.7712	29.555959	29.598677	29.572955
4	29.039591	29.332529	29.402132	29.213386	29.473797	29.343873	29.632499	29.495381	29.773038	29.553124	29.603191	29.577699
5	29.039591	29.332529	29.402132	29.213386	29.473797	29.343873	29.632499	29.495381	29.773038	29.553124	29.603191	29.577699
6	29.013182	29.32689	29.400628	29.20861	29.470455	29.351043	29.637426	29.495398	29.77452	29.555928	29.598876	29.574072
7	29.013182	29.32689	29.400628	29.20861	29.470455	29.351043	29.637426	29.495398	29.77452	29.555928	29.598876	29.574072
8	29.012715	29.312018	29.39104	29.208262	29.469367	29.352532	29.640931	29.485054	29.770676	29.545015	29.596231	29.570968
9	29.012715	29.312018	29.39104	29.208262	29.469367	29.352532	29.640931	29.485054	29.770676	29.545015	29.596231	29.570968
10	28.994925	29.294145	29.375466	29.20218	29.462292	29.342087	29.630642	29.477838	29.754418	29.532045	29.580276	29.564199
11	28.994925	29.294145	29.375466	29.20218	29.462292	29.342087	29.630642	29.477838	29.754418	29.532045	29.580276	29.564199
12	29.009448	29.293037	29.374587	29.198586	29.465318	29.351587	29.636653	29.467778	29.754458	29.525007	29.575076	29.564511
13	29.009448	29.293037	29.374587	29.198586	29.465318	29.351587	29.636653	29.467778	29.754458	29.525007	29.575076	29.564511
14	29.020959	29.288419	29.367672	29.19616	29.462998	29.352837	29.635252	29.488242	29.767753	29.526257	29.574028	29.621109
15	29.020959	29.288419	29.367672	29.19616	29.462998	29.352837	29.635252	29.488242	29.767753	29.526257	29.574028	29.621109
16	30.129261	29.319453	29.368382	29.199028	29.455898	29.344449	29.67615	29.479907	29.760656	29.527517	29.571843	30.012482
17	30.129261	29.319453	29.368382	29.199028	29.455898	29.344449	29.67615	29.479907	29.760656	29.527517	29.571843	30.012482
18	35.472914	29.848223	29.368466	29.186635	29.450699	29.33826	29.62617	29.480163	29.761428	29.519262	29.562211	29.628583
19	35.472914	29.848223	29.368466	29.186635	29.450699	29.33826	29.62617	29.480163	29.761428	29.519262	29.562211	29.628583
20	42.943301	31.462432	29.565012	29.230921	29.477046	29.364851	29.645164	29.490994	29.771005	29.531609	29.57961	29.126843
21	42.943301	31.462432	29.565012	29.230921	29.477046	29.364851	29.645164	29.490994	29.771005	29.531609	29.57961	29.126843
22	50.752677	34.064481	30.035484	29.290611	29.478869	29.359528	29.645839	29.481677	29.75308	29.510898	29.578192	29.630324
23	50.752677	34.064481	30.035484	29.290611	29.478869	29.359528	29.645839	29.481677	29.75308	29.510898	29.578192	29.630324
24	58.278424	37.382043	30.885654	29.453577	29.490096	29.336887	29.630653	29.486942	29.750066	29.509391	29.561987	29.561527
25	58.278424	37.382043	30.885654	29.453577	29.490096	29.336887	29.630653	29.486942	29.750066	29.509391	29.561987	29.561527
26	65.199579	41.154925	32.165717	29.798088	29.569999	29.347253	29.632926	29.477957	29.771857	29.517458	29.568216	29.568905
27	65.199579	41.154925	32.165717	29.798088	29.569999	29.347253	29.632926	29.477957	29.771857	29.517458	29.568216	29.568905
28	71.371905	44.446525	33.756615	30.306289	29.703711	29.387172	29.649974	29.490107	29.767318	29.529351	29.57873	29.573448
29	71.371905	44.446525	33.756615	30.306289	29.703711	29.387172	29.649974	29.490107	29.767318	29.529351	29.57873	29.573448
30	76.872756	48.393556	35.912906	30.999805	29.907717	29.434665	29.653756	29.492103	29.763293	29.528607	29.567881	29.584647
31	76.872756	48.393556	35.912906	30.999805	29.907717	29.434665	29.653756	29.492103	29.763293	29.528607	29.567881	29.584647
32	81.876017	52.259057	37.927377	31.844867	30.199227	29.513442	29.656249	29.481515	29.76877	29.512983	29.555243	29.584181
33	81.876017	52.259057	37.927377	31.844867	30.199227	29.513442	29.656249	29.481515	29.76877	29.512983	29.555243	29.584181
34	86.531305	56.042878	39.377781	32.863823	30.580364	29.631807	29.695474	29.494731	29.757016	29.511232	29.554641	29.572325
35	86.531305	56.042878	39.377781	32.863823	30.580364	29.631807	29.695474	29.494731	29.757016	29.511232	29.554641	29.572325
36	90.790527	59.723055	42.816182	34.033719	31.077328	29.786259	29.736217	29.511646	29.767217	29.513205	29.547886	29.577743
37	90.790527	59.723055	42.816182	34.033719	31.077328	29.786259	29.736217	29.511646	29.767217	29.513205	29.547886	29.577743
38	94.602448	63.245014	44.594226	35.300069	31.662952	30.004242	29.796203	29.515748	29.765664	29.517206	29.545226	29.569571
39	94.602448	63.245014	44.594226	35.300069	31.662952	30.004242	29.796203	29.515748	29.765664	29.517206	29.545226	29.569571
40	98.16197	66.614374	47.022362	36.671561	32.322638	30.267474	29.887578	29.560654	29.783794	29.522204	29.56033	29.597306
41	98.16197	66.614374	47.022362	36.671561	32.322638	30.267474	29.887578	29.560654	29.783794	29.522204	29.56033	29.597306
42	101.457494	69.813449	49.421067	38.118035	33.07349	30.565659	29.994336	29.58844	29.781039	29.518156	29.545258	29.585679
43	101.457494	69.813449	49.421067	38.118035	33.07349	30.565659	29.994336	29.58844	29.781039	29.518156	29.545258	29.585679
44	104.530108	72.876266	51.28816	39.638386	33.90952	30.938287	30.113869	29.63346	29.792452	29.523506	29.551985	29.582301
45	104.530108	72.876266	51.28816	39.638386	33.90952	30.938287	30.113869	29.63346	29.792452	29.523506	29.551985	29.582301
46	107.46695	75.789671	53.638749	41.192875	34.794923	31.350943	30.291661	29.681883	29.817616	29.524066	29.546115	29.583091
47	107.46695	75.789671	53.638749	41.192875	34.794923	31.350943	30.291661	29.681883	29.817616	29.524066	29.546115	29.583091
48	110.272635	78.573318	56.646389	42.764118	35.749173	31.795963	30.476239	29.759271	29.820899	29.532875	29.539995	29.570312
49	110.272635	78.573318	56.646389	42.764118	35.749173	31.795963	30.476239	29.759271	29.820899	29.532875	29.539995	29.570312
50	112.922672	81.263684	58.926816	44.390678	36.748322	32.311601	30.703112	29.863801	29.867001	29.532288	29.541015	29.571102
51	112.922672	81.263684	58.926816	44.390678	36.748322	32.311601	30.703112	29.863801	29.867001	29.532288	29.541015	29.571102
52	115.326194	83.836472	61.164167	46.009393	37.784694	32.861939	30.964184	29.973787	29.906057	29.555048	29.54632	29.583297
53	115.326194	83.836472	61.164167	46.009393	37.784694	32.861939	30.964184	29.973787	29.906057	29.555048	29.54632	29.583297
54	117.51736	86.228901	63.224546	47.640872	38.873414	33.464011	31.253201	30.107719	29.957084	29.579489	29.554455	29.576733
55	117.51736	86.228901	63.224546	47.640872	38.873414	33.464011	31.253201	30.107719	29.957084	29.579489	29.554455	29.576733
56	119.597597	88.601882	64.801322	49.264979	39.976288	34.082198	31.554943	30.244714	29.999351	29.605068	29.524684	29.579116
57	119.597597	88.601882	64.801322	49.264979	39.976288	34.082198	31.554943	30.244714	29.999351	29.605068	29.524684	29.579116
58	121.65477	90.80432	66.86195	50.890784	41.098661	34.755711	31.900017	30.412145	30.075468	29.624592	29.520553	29.577052
59	121.65477	90.80432	66.86195	50.890784	41.098661	34.755711	31.900017	30.412145	30.075468	29.624592	29.520553	29.577052
60	123.643149	92.944705	68.88812	52.496747	42.25659	35.436938	32.280112	30.592554	30.131694	29.66263	29.529656	29.583399
61	123.643149	92.944705	68.88812	52.496747	42.25659	35.436938	32.280112	30.592554	30.131694	29.66263	29.529656	29.583399
62	125.502855	95.018623	70.844574	54.094412	43.412178	36.157724	32.664791	30.781338	30.218585	29.689687	29.51951	29.5682
63	125.502855	95.018623	70.844574	54.094412	43.412178	36.157724	32.664791	30.781338	30.218585	29.689687	29.51951	29.5682
64	127.102934	96.992728	72.747202	55.664736	44.586043	36.891708	33.094991	30.999168	30.321871	29.730053	29.507286	29.566542
65	127.102934	96.992728	72.747202	55.664736	44.586043	36.891708	33.094991	30.999168	30.321871	29.730053	29.507286	29.566542
66	128.618434	98.895503	74.623549	57.22978	45.780008	37.657197	33.548038	31.242402	30.434468	29.799892	29.526382	29.578288
67	128.618434	98.895503	74.623549	57.22978	45.780008	37.657197	33.548038	31.242402	30.434468	29.799892	29.526382	29.578288
68	130.070337	100.704464	76.425601	58.756121	46.95687	38.450633	34.008494	31.485262	30.552155	29.857332	29.520678	29.5611
69	130.070337	100.704464	76.425601	58.756121	46.95687	38.450633	34.008494	31.485262	30.552155	29.857332	29.520678	29.5611
70	131.353739	102.410786	78.177362	60.254242	48.13583	39.240078	34.498893	31.75457	30.68333	29.9283	29.517715	29.56319
71	131.353739	102.410786	78.177362	60.254242	48.13583	39.240078	34.498893	31.75457	30.68333	29.9283	29.517715	29.56319
72	132.613693	104.044365	79.873442	61.737466	49.320617	40.047325	35.012199	32.055376	30.832207	29.995058	29.521339	29.566585
73	132.613693	104.044365	79.873442	61.737466	49.320617	40.047325	35.012199	32.055376	30.832207	29.995058	29.521339	29.566585
74	133.764523	106.899459	81.504149	63.179837	50.481088	40.87523	35.52561	32.35305	30.992651	30.075444	29.518851	29.564096
75	133.764523	106.899459	81.504149	63.179837	50.481088	40.87523	35.52561	32.35305	30.992651	30.075444	29.518851	29.564096
76	134.8769	108.330876	83.999342	64.612728	51.649379	41.701806	36.076365	32.678443	31.161938	30.185605	29.523653	29.562927
77	134.8769	108.330876	83.999342	64.612728	51.649379	41.701806	36.076365	32.678443	31.161938	30.185605	29.523653	29.562927
78	136.069802	109.701255	85.511172	65.969447	52.80968	42.541785	36.628526	33.015083	31.338851	30.271562	29.498504	29.562354
79	136.069802	109.701255	85.511172	65.969447	52.80968	42.541785	36.628526	33.015083	31.338851	30.271562	29.498504	29.562354
80	137.27151	111.051002	86.974981	67.335186	53.955726	43.386699	37.196671	33.350936	31.528875	30.396605	29.522585	29.566682
81	137.27151	111.051002	86.974981	67.335186	53.955726	43.386699	37.196671	33.350936	31.528875	30.396605	29.522585	29.566682
82	138.483423	112.36353	87.508437	68.660602	55.085779	44.211006	37.775758	33.719645	31.726267	30.516047	29.506164	29.56496
83	138.483423	112.36353	87.508437	68.660602	55.085779	44.211006	37.775758	33.719645	31.726267	30.516047	29.506164	29.56496
84	139.576152	113.658735	89.78323	69.951638	56.210483	45.067565	38.375345	34.106517	31.963797	30.647587	29.52093	29.564109
85	139.576152	113.658735	89.78323	69.951638	56.210483	45.067565	38.375345	34.106517	31.963797	30.647587	29.52093	29.564109
86	140.391876	114.874359	91.126535	71.218368	57.310756	45.917311	38.969651	34.48515	32.172456	30.784031	29.519952	29.559915
87	140.391876	114.874359	91.126535	71.218368	57.310756	45.917311	38.969651	34.48515	32.172456	30.784031	29.519952	29.559915
88	141.243111	116.014394	92.431735	72.453393	58.403363	46.766523	39.562166	34.882778	32.418526	30.928275	29.525883	29.564468
89	141.243111	116.014394	92.431735	72.453393	58.403363	46.766523	39.562166	34.882778	32.418526	30.928275	29.525883	29.564468
90	142.145545	117.112716	93.080921	73.664078	59.472111	47.597951	40.168514	35.287933	32.660456	31.079087	29.521185	29.553569
91	142.145545	117.112716	93.080921	73.664078	59.472111	47.597951	40.168514	35.287933	32.660456	31.079087	29.521185	29.553569
92	142.99714	118.192879	94.920087	74.867545	60.542181	48.442208	40.800473	35.710476	32.921124	31.25052	29.535556	29.56725
93	142.99714	118.192879	94.920087	74.867545	60.542181	48.442208	40.800473	35.710476	32.921124	31.25052	29.535556	29.56725
94	143.774852	119.199655	95.557459	76.00208	61.582082	49.27128	41.409497	36.130614	33.186432	31.402437	29.524662	29.552453
95	143.774852	119.199655	95.557459	76.00208	61.582082	49.27128	41.409497	36.130614	33.186432	31.402437	29.524662	29.552453
96	144.501639	120.193176	96.792047	77.138595	62.612654	50.115163	42.046177	36.567717	33.453091	31.593244	29.535988	29.574573
97	144.501639	120.193176	96.792047	77.138595	62.612654	50.115163	42.046177	36.567717	33.453091	31.593244	29.535988	29.574573
98	145.195385	121.114891	97.984162	78.245188	63.629707	50.929476	42.670108	37.007791	33.732109	31.774165	29.543185	29.56041
99	145.195385	121.114891	97.984162	78.245188	63.629707	50.929476	42.670108	37.007791	33.732109	31.774165	29.543185	29.56041
100	145.931455	122.016076	99.427217	79.344662	64.625093	51.757058	43.310675	37.456889	34.033185	31.967381	29.557912	29.571693
101	145.931455	122.016076	99.427217	79.344662	64.625093	51.757058	43.310675	37.456889	34.033185	31.967381	29.557912	29.571693
102	146.759615	122.911432	100.478869	80.418227	65.616241	52.583237	43.949854	37.92874	34.345234	32.199899	29.585432	29.584743
103	146.759615	122.911432	100.478869	80.418227	65.616241	52.583237	43.949854	37.92874	34.345234	32.199899	29.585432	29.584743
104	147.64078	123.764257	101.309867	81.434405	66.57837	53.391432	44.582264	38.37968	34.641551	32.390449	29.58011	29.574139
105	147.64078	123.764257	101.309867	81.434405	66.57837	53.391432	44.582264	38.37968	34.641551	32.390449	29.58011	29.574139
106	148.621931	123.191096	102.461957	82.441275	67.523184	54.18095	45.215632	38.845031	34.958727	32.609992	29.588279	29.575188
107	148.621931	123.191096	102.461957	82.441275	67.523184	54.18095	45.215632	38.845031	34.958727	32.609992	29.588279	29.575188
108	149.573755	124.091561	102.914181	83.432214	68.447547	54.964729	45.835895	39.308233	35.266784	32.822639	29.598764	29.567989
109	149.573755	124.091561	102.914181	83.432214	68.447547	54.964729	45.835895	39.308233	35.266784	32.822639	29.598764	29.567989
110	150.352343	124.563052	103.88321	84.421085	69.379852	55.762544	46.476265	39.792753	35.609732	33.068187	29.621172	29.570187
111	150.352343	124.563052	103.88321	84.421085	69.379852	55.762544	46.476265	39.792753	35.609732	33.068187	29.621172	29.570187
112	151.008875	125.536684	104.845043	85.37596	70.274643	56.549526	47.115194	40.273758	35.940929	33.315126	29.633319	29.584401
113	151.008875	125.536684	104.845043	85.37596	70.274643	56.549526	47.115194	40.273758	35.940929	33.315126	29.633319	29.584401
114	151.590743	126.776403	105.807522	86.322691	71.16546	57.315001	47.740646	40.735844	36.274928	33.545693	29.638048	29.578107
115	151.590743	126.776403	105.807522	86.322691	71.16546	57.315001	47.740646	40.735844	36.274928	33.545693	29.638048	29.578107
116	152.237915	127.595482	106.181902	87.262682	72.058896	58.099265	48.386168	41.236037	36.625272	33.808217	29.666182	29.589018
117	152.237915	127.595482	106.181902	87.262682	72.058896	58.099265	48.386168	41.236037	36.625272	33.808217	29.666182	29.589018
118	152.886956	128.377801	107.875916	88.162226	72.926455	58.849222	49.00173	41.710206	36.968583	34.057071	29.690987	29.583969
119	152.886956	128.377801	107.875916	88.162226	72.926455	58.849222	49.00173	41.710206	36.968583	34.057071	29.690987	29.583969
120	153.529219	129.175907	108.694309	89.058124	73.775496	59.597288	49.626609	42.191005	37.311661	34.322262	29.684034	29.583216
121	153.529219	129.175907	108.694309	89.058124	73.775496	59.597288	49.626609	42.191005	37.311661	34.322262	29.684034	29.583216
122	154.023448	129.950347	108.770212	89.945645	74.626318	60.341873	50.248081	42.672142	37.669239	34.59437	29.720839	29.571796
123	154.023448	129.950347	108.770212	89.945645	74.626318	60.341873	50.248081	42.672142	37.669239	34.59437	29.720839	29.571796
124	154.479336	130.671549	110.260725	90.810404	75.454114	61.088347	50.873838	43.167862	38.031749	34.863994	29.73983	29.572875
125	154.479336	130.671549	110.260725	90.810404	75.454114	61.088347	50.873838	43.167862	38.031749	34.863994	29.73983	29.572875
126	155.049135	131.377217	111.111049	91.655952	76.284363	61.811566	51.485349	43.649823	38.397547	35.125159	29.761409	29.578382
127	155.049135	131.377217	111.111049	91.655952	76.284363	61.811566	51.485349	43.649823	38.397547	35.125159	29.761409	29.578382
128	155.521511	132.04894	111.762744	92.48522	77.089286	62.542523	52.106478	44.143652	38.775006	35.412383	29.794552	29.57777
129	155.521511	132.04894	111.762744	92.48522	77.089286	62.542523	52.106478	44.143652	38.775006	35.412383	29.794552	29.57777
130	156.030659	132.793451	112.545094	93.320592	77.89631	63.261875	52.736436	44.64256	39.153309	35.70708	29.830235	29.584982
131	156.030659	132.793451	112.545094	93.320592	77.89631	63.261875	52.736436	44.64256	39.153309	35.70708	29.830235	29.584982
132	156.672654	134.979496	113.282095	94.113714	78.673507	63.987502	53.347127	45.135729	39.524322	35.994791	29.86471	29.599485
133	156.672654	134.979496	113.282095	94.113714	78.673507	63.987502	53.347127	45.135729	39.524322	35.994791	29.86471	29.599485
134	157.161443	135.680685	114.422602	94.883559	79.454277	64.672032	53.936376	45.615985	39.888103	36.28866	29.882037	29.59477
135	157.161443	135.680685	114.422602	94.883559	79.454277	64.672032	53.936376	45.615985	39.888103	36.28866	29.882037	29.59477
136	157.483324	136.330957	114.26151	95.650009	80.202275	65.361991	54.544395	46.112372	40.263435	36.578304	29.924121	29.587948
137	157.483324	136.330957	114.26151	95.650009	80.202275	65.361991	54.544395	46.112372	40.263435	36.578304	29.924121	29.587948
138	157.699725	136.915729	115.020608	96.408756	80.958418	66.056226	55.145253	46.621497	40.660035	36.89357	29.965437	29.598962
139	157.699725	136.915729	115.020608	96.408756	80.958418	66.056226	55.145253	46.621497	40.660035	36.89357	29.965437	29.598962
140	157.996136	137.43647	116.651491	97.153511	81.706752	66.740868	55.745859	47.101893	41.049172	37.182225	29.99176	29.596127
141	157.996136	137.43647	116.651491	97.153511	81.706752	66.740868	55.745859	47.101893	41.049172	37.182225	29.99176	29.596127
142	158.287836	137.929414	117.323723	97.88394	82.423048	67.407545	56.34077	47.596715	41.436935	37.502322	30.035359	29.599782
143	158.287836	137.929414	117.323723	97.88394	82.423048	67.407545	56.34077	47.596715	41.436935	37.502322	30.035359	29.599782
144	158.629453	138.40789	117.344665	98.591563	83.153667	68.077178	56.937199	48.082774	41.832195	37.811073	30.086443	29.603349
145	158.629453	138.40789	117.344665	98.591563	83.153667	68.077178	56.937199	48.082774	41.832195	37.811073	30.086443	29.603349
146	159.070315	138.933812	118.033143	99.27301	83.840866	68.737035	57.515177	48.572392	42.212037	38.121269	30.124607	29.612594
147	159.070315	138.933812	118.033143	99.27301	83.840866	68.737035	57.515177	48.572392	42.212037	38.121269	30.124607	29.612594
148	159.47609	139.363983	118.646222	99.957901	84.536758	69.388835	58.107456	49.068741	42.615676	38.434418	30.174325	29.607219
149	159.47609	139.363983	118.646222	99.957901	84.536758	69.388835	58.107456	49.068741	42.615676	38.434418	30.174325	29.607219
150	159.798551	138.325908	118.966514	100.606839	85.214046	70.018728	58.676997	49.549082	42.995467	38.738012	30.222531	29.608832
151	159.798551	138.325908	118.966514	100.606839	85.214046	70.018728	58.676997	49.549082	42.995467	38.738012	30.222531	29.608832
152	160.135699	138.722109	119.483626	101.257	85.884372	70.66256	59.252331	50.040126	43.398379	39.068508	30.263513	29.619753
153	160.135699	138.722109	119.483626	101.257	85.884372	70.66256	59.252331	50.040126	43.398379	39.068508	30.263513	29.619753
154	160.544928	139.133923	120.392685	101.902406	86.54506	71.294929	59.81798	50.533789	43.792654	39.390032	30.326067	29.631363
155	160.544928	139.133923	120.392685	101.902406	86.54506	71.294929	59.81798	50.533789	43.792654	39.390032	30.326067	29.631363
156	161.017835	139.574974	120.47701	102.506095	87.184039	71.906687	60.384535	51.014664	44.177881	39.716261	30.3689	29.629902
157	161.017835	139.574974	120.47701	102.506095	87.184039	71.906687	60.384535	51.014664	44.177881	39.716261	30.3689	29.629902
158	161.535073	140.093944	120.999393	103.134909	87.833663	72.531743	60.951184	51.511083	44.585875	40.056632	30.444221	29.665318
159	161.535073	140.093944	120.999393	103.134909	87.833663	72.531743	60.951184	51.511083	44.585875	40.056632	30.444221	29.665318
160	161.904107	140.592232	122.090996	103.741831	88.458208	73.138668	61.49586	51.987866	44.983681	40.371455	30.497071	29.659879
161	161.904107	140.592232	122.090996	103.741831	88.458208	73.138668	61.49586	51.987866	44.983681	40.371455	30.497071	29.659879
162	162.296329	141.098831	122.654498	104.327082	89.068414	73.725692	62.042117	52.458796	45.366313	40.693274	30.552247	29.655621
163	162.296329	141.098831	122.654498	104.327082	89.068414	73.725692	62.042117	52.458796	45.366313	40.693274	30.552247	29.655621
164	162.571319	141.588	122.568802	104.909271	89.675101	74.309491	62.582168	52.939541	45.762144	41.023334	30.613307	29.658174
165	162.571319	141.588	122.568802	104.909271	89.675101	74.309491	62.582168	52.939541	45.762144	41.023334	30.613307	29.658174
166	162.848582	142.056669	123.105396	105.482323	90.272831	74.892333	63.124035	53.410619	46.158883	41.352109	30.68119	29.652864
167	162.848582	142.056669	123.105396	105.482323	90.272831	74.892333	63.124035	53.410619	46.158883	41.352109	30.68119	29.652864
168	163.066761	143.947937	123.637732	106.063686	90.864979	75.469135	63.671544	53.889356	46.564689	41.684206	30.752746	29.687058
169	163.066761	143.947937	123.637732	106.063686	90.864979	75.469135	63.671544	53.889356	46.564689	41.684206	30.752746	29.687058
170	163.15369	144.453826	124.145678	106.638218	91.451953	76.045934	64.206951	54.361894	46.965715	42.026875	30.821538	29.693919
171	163.15369	144.453826	124.145678	106.638218	91.451953	76.045934	64.206951	54.361894	46.965715	42.026875	30.821538	29.693919
172	163.290614	144.883187	124.672469	107.187138	92.042615	76.618915	64.74135	54.832768	47.357552	42.361482	30.902922	29.706731
173	163.290614	144.883187	124.672469	107.187138	92.042615	76.618915	64.74135	54.832768	47.357552	42.361482	30.902922	29.706731
174	163.446851	145.250307	125.174067	107.710318	92.603312	77.175896	65.252587	55.281268	47.749045	42.688378	30.95963	29.706095
175	163.446851	145.250307	125.174067	107.710318	92.603312	77.175896	65.252587	55.281268	47.749045	42.688378	30.95963	29.706095
176	163.693884	145.569601	125.688732	108.239009	93.146286	77.708883	65.782696	55.733418	48.130385	43.017617	31.022919	29.703325
177	163.693884	145.569601	125.688732	108.239009	93.146286	77.708883	65.782696	55.733418	48.130385	43.017617	31.022919	29.703325
178	164.028434	145.915709	126.219303	108.755066	93.712715	78.263476	66.295696	56.204689	48.53623	43.370916	31.10856	29.741311
179	164.028434	145.915709	126.219303	108.755066	93.712715	78.263476	66.295696	56.204689	48.53623	43.370916	31.10856	29.741311
180	164.362189	146.253477	127.538305	109.264791	94.261668	78.808777	66.801836	56.671226	48.932169	43.704925	31.185336	29.739426
181	164.362189	146.253477	127.538305	109.264791	94.261668	78.808777	66.801836	56.671226	48.932169	43.704925	31.185336	29.739426
182	164.776861	146.599979	127.977535	109.76408	94.794693	79.34521	67.314991	57.119	49.325872	44.04185	31.270191	29.749772
183	164.776861	146.599979	127.977535	109.76408	94.794693	79.34521	67.314991	57.119	49.325872	44.04185	31.270191	29.749772
184	165.077024	145.675544	127.684666	110.238498	95.295062	79.867246	67.801489	57.568745	49.711612	44.37042	31.334988	29.751976
185	165.077024	145.675544	127.684666	110.238498	95.295062	79.867246	67.801489	57.568745	49.711612	44.37042	31.334988	29.751976
186	165.468723	145.926164	128.259856	110.720731	95.821821	80.378559	68.313001	58.020561	50.094302	44.712715	31.432555	29.767946
187	165.468723	145.926164	128.259856	110.720731	95.821821	80.378559	68.313001	58.020561	50.094302	44.712715	31.432555	29.767946
188	165.909491	145.417837	128.661682	111.189081	96.325902	80.890831	68.790575	58.45586	50.487864	45.038867	31.512035	29.778667
189	165.909491	145.417837	128.661682	111.189081	96.325902	80.890831	68.790575	58.45586	50.487864	45.038867	31.512035	29.778667
190	166.348967	146.484247	129.106975	111.660907	96.844598	81.407345	69.295981	58.911336	50.885046	45.382326	31.612322	29.810237
191	166.348967	146.484247	129.106975	111.660907	96.844598	81.407345	69.295981	58.911336	50.885046	45.382326	31.612322	29.810237
192	166.655747	146.843875	129.107218	112.118851	97.326386	81.899542	69.764282	59.339147	51.266432	45.713512	31.682618	29.809016
193	166.655747	146.843875	129.107218	112.118851	97.326386	81.899542	69.764282	59.339147	51.266432	45.713512	31.682618	29.809016
194	166.788166	147.1833	130.478914	112.57375	97.805194	82.388653	70.22926	59.770502	51.641253	46.044171	31.789361	29.81676
195	166.788166	147.1833	130.478914	112.57375	97.805194	82.388653	70.22926	59.770502	51.641253	46.044171	31.789361	29.81676
196	166.875194	147.525414	130.938212	113.033938	98.301751	82.880671	70.718475	60.214524	52.036365	46.388053	31.88757	29.837089
197	166.875194	147.525414	130.938212	113.033938	98.301751	82.880671	70.718475	60.214524	52.036365	46.388053	31.88757	29.837089
198	166.955726	147.831368	131.362631	113.487018	98.78138	83.364477	71.188258	60.646812	52.413195	46.726898	31.969989	29.848492
199	166.955726	147.831368	131.362631	113.487018	98.78138	83.364477	71.188258	60.646812	52.413195	46.726898	31.969989	29.848492
200	167.09319	148.11599	131.323579	113.920118	99.254253	83.834538	71.652316	61.061928	52.799742	47.056027	32.070369	29.863895
201	167.09319	148.11599	131.323579	113.920118	99.254253	83.834538	71.652316	61.061928	52.799742	47.056027	32.070369	29.863895
202	167.292435	149.619908	130.977828	114.361301	99.713855	84.305794	72.106195	61.49237	53.173271	47.381716	32.15611	29.869227
203	167.292435	149.619908	130.977828	114.361301	99.713855	84.305794	72.106195	61.49237	53.173271	47.381716	32.15611	29.869227
204	167.479489	150.07413	132.098178	114.795554	100.187232	84.779781	72.564022	61.917932	53.55386	47.723372	32.262915	29.901648
205	167.479489	150.07413	132.098178	114.795554	100.187232	84.779781	72.564022	61.917932	53.55386	47.723372	32.262915	29.901648
206	167.799875	150.467433	132.278684	115.201965	100.628568	85.24573	73.005121	62.338089	53.922951	48.058593	32.366479	29.911086
207	167.799875	150.467433	132.278684	115.201965	100.628568	85.24573	73.005121	62.338089	53.922951	48.058593	32.366479	29.911086
208	168.083523	151.588491	132.630425	115.626763	101.074636	85.707595	73.472742	62.744726	54.310551	48.387302	32.458018	29.940622
209	168.083523	151.588491	132.630425	115.626763	101.074636	85.707595	73.472742	62.744726	54.310551	48.387302	32.458018	29.940622
210	168.427026	151.924962	132.99138	116.023002	101.522573	86.163421	73.923765	63.163014	54.677332	48.730125	32.573326	29.966213
211	168.427026	151.924962	132.99138	116.023002	101.522573	86.163421	73.923765	63.163014	54.677332	48.730125	32.573326	29.966213
212	168.732576	152.242354	133.347908	116.436061	101.964159	86.613165	74.360549	63.580294	55.054926	49.065554	32.676858	29.983454
213	168.732576	152.242354	133.347908	116.436061	101.964159	86.613165	74.360549	63.580294	55.054926	49.065554	32.676858	29.983454
214	169.034735	151.963354	133.709482	116.826533	102.405095	87.066138	74.802182	63.988407	55.424949	49.39688	32.788206	30.013132
215	169.034735	151.963354	133.709482	116.826533	102.405095	87.066138	74.802182	63.988407	55.424949	49.39688	32.788206	30.013132
216	169.136519	152.284421	134.517417	117.23136	102.82925	87.49244	75.225724	64.40268	55.792011	49.722433	32.88987	30.01819
217	169.136519	152.284421	134.517417	117.23136	102.82925	87.49244	75.225724	64.40268	55.792011	49.722433	32.88987	30.01819
218	169.208245	152.56851	134.911204	117.611587	103.233897	87.919104	75.652426	64.796917	56.157679	50.03604	32.989325	30.034816
219	169.208245	152.56851	134.911204	117.611587	103.233897	87.919104	75.652426	64.796917	56.157679	50.03604	32.989325	30.034816
220	169.352106	152.837349	135.290147	117.997684	103.656905	88.363405	76.08204	65.205005	56.531372	50.375403	33.105124	30.064628
221	169.352106	152.837349	135.290147	117.997684	103.656905	88.363405	76.08204	65.205005	56.531372	50.375403	33.105124	30.064628
222	169.481842	153.081602	135.638087	118.384876	104.082646	88.782972	76.514054	65.600117	56.888521	50.701025	33.2146	30.07273
223	169.481842	153.081602	135.638087	118.384876	104.082646	88.782972	76.514054	65.600117	56.888521	50.701025	33.2146	30.07273
