Time	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
1655	181.756443	171.610802	161.044942	151.109117	141.045275	130.418726	120.896594	110.384436	101.893541	94.882624	62.988277	43.223639
1656	181.777362	171.649291	161.06815	151.152933	141.083825	130.461642	120.942465	111.383152	101.957961	94.105907	63.032618	43.262869
1657	181.777362	171.649291	161.06815	151.152933	141.083825	130.461642	120.942465	111.383152	101.957961	94.105907	63.032618	43.262869
1658	181.791923	171.693259	161.096314	151.167949	141.120197	130.490479	120.971828	110.579688	101.990532	94.931664	63.074427	43.293558
1659	181.791923	171.693259	161.096314	151.167949	141.120197	130.490479	120.971828	110.579688	101.990532	94.931664	63.074427	43.293558
1660	181.807031	171.747464	161.155828	151.222993	141.171999	130.550467	121.029666	111.095384	102.061507	95.069259	63.128197	43.328783
1661	181.807031	171.747464	161.155828	151.222993	141.171999	130.550467	121.029666	111.095384	102.061507	95.069259	63.128197	43.328783
1662	181.775386	171.78786	161.184105	151.259681	141.210826	130.595262	121.088114	110.632772	102.112278	95.134605	63.180927	43.36457
1663	181.775386	171.78786	161.184105	151.259681	141.210826	130.595262	121.088114	110.632772	102.112278	95.134605	63.180927	43.36457
1664	181.719222	171.820326	161.226694	151.304917	141.248717	130.63317	121.125132	110.654394	102.18329	95.202567	63.221052	43.409117
1665	181.719222	171.820326	161.226694	151.304917	141.248717	130.63317	121.125132	110.654394	102.18329	95.202567	63.221052	43.409117
1666	181.609839	171.838292	161.255129	151.320463	141.274101	130.669179	121.166185	110.670288	102.217243	95.240424	63.256159	43.42691
1667	181.609839	171.838292	161.255129	151.320463	141.274101	130.669179	121.166185	110.670288	102.217243	95.240424	63.256159	43.42691
1668	181.509751	171.852947	161.29488	151.361415	141.322241	130.723465	121.214707	110.559989	102.266052	94.761584	63.325988	43.45893
1669	181.509751	171.852947	161.29488	151.361415	141.322241	130.723465	121.214707	110.559989	102.266052	94.761584	63.325988	43.45893
1670	181.460816	171.860838	161.324915	151.397494	141.356085	130.756433	121.261851	110.602768	102.316105	94.355435	63.369253	43.485542
1671	181.460816	171.860838	161.324915	151.397494	141.356085	130.756433	121.261851	110.602768	102.316105	94.355435	63.369253	43.485542
1672	181.47109	171.868795	161.373465	151.436647	141.397368	130.808483	121.32296	110.505205	102.381062	95.114029	63.428904	43.536812
1673	181.47109	171.868795	161.373465	151.436647	141.397368	130.808483	121.32296	110.505205	102.381062	95.114029	63.428904	43.536812
1674	181.495013	171.87785	161.394947	151.47805	141.432826	130.853138	121.365321	110.380638	102.427659	94.955037	63.46873	43.56845
1675	181.495013	171.87785	161.394947	151.47805	141.432826	130.853138	121.365321	110.380638	102.427659	94.955037	63.46873	43.56845
1676	181.585448	171.882469	161.433293	151.519904	141.476567	130.897093	121.412	110.1492	102.4721	95.013043	63.517843	43.611339
1677	181.585448	171.882469	161.433293	151.519904	141.476567	130.897093	121.412	110.1492	102.4721	95.013043	63.517843	43.611339
1678	181.690359	171.897134	161.449396	151.537725	141.527717	130.9349	121.460768	110.197426	102.526716	95.436532	63.55398	43.632051
1679	181.690359	171.897134	161.449396	151.537725	141.527717	130.9349	121.460768	110.197426	102.526716	95.436532	63.55398	43.632051
1680	181.807375	171.927273	161.476864	151.596158	141.560084	130.985876	121.505998	110.620069	102.589664	95.529873	63.627987	43.678602
1681	181.807375	171.927273	161.476864	151.596158	141.560084	130.985876	121.505998	110.620069	102.589664	95.529873	63.627987	43.678602
1682	181.863285	171.942794	161.479048	151.604878	141.571069	131.005049	121.538969	110.624751	102.615355	95.596497	63.655766	43.683682
1683	181.863285	171.942794	161.479048	151.604878	141.571069	131.005049	121.538969	110.624751	102.615355	95.596497	63.655766	43.683682
1684	181.919129	171.994826	161.523512	151.648741	141.641467	131.064744	121.607457	110.692356	102.672778	95.680219	63.719121	43.741609
1685	181.919129	171.994826	161.523512	151.648741	141.641467	131.064744	121.607457	110.692356	102.672778	95.680219	63.719121	43.741609
1686	181.951313	172.02712	161.549162	151.680851	141.683343	131.11945	121.646368	110.753671	102.7267	95.750903	63.756578	43.76892
1687	181.951313	172.02712	161.549162	151.680851	141.683343	131.11945	121.646368	110.753671	102.7267	95.750903	63.756578	43.76892
1688	182.019691	172.069527	161.591106	151.725792	141.721403	131.157758	121.691762	110.82845	102.789491	95.807463	63.811366	43.798308
1689	182.019691	172.069527	161.591106	151.725792	141.721403	131.157758	121.691762	110.82845	102.789491	95.807463	63.811366	43.798308
1690	182.101104	172.106794	161.610079	151.750811	141.757142	131.192153	121.734176	110.916579	102.846181	95.869664	63.863673	43.840638
1691	182.101104	172.106794	161.610079	151.750811	141.757142	131.192153	121.734176	110.916579	102.846181	95.869664	63.863673	43.840638
1692	182.175814	172.135624	161.643694	151.779013	141.788445	131.234742	121.77266	111.620204	102.89097	95.277551	63.893617	43.867787
1693	182.175814	172.135624	161.643694	151.779013	141.788445	131.234742	121.77266	111.620204	102.89097	95.277551	63.893617	43.867787
1694	182.255169	172.192595	161.68786	151.826864	141.837007	131.284181	121.835508	111.813664	102.944317	95.297816	63.958288	43.906141
1695	182.255169	172.192595	161.68786	151.826864	141.837007	131.284181	121.835508	111.813664	102.944317	95.297816	63.958288	43.906141
1696	182.29068	172.221648	161.719318	151.846029	141.871758	131.329512	121.871477	111.977244	102.986355	95.311852	64.002976	43.928008
1697	182.29068	172.221648	161.719318	151.846029	141.871758	131.329512	121.871477	111.977244	102.986355	95.311852	64.002976	43.928008
1698	182.328012	172.285227	161.75768	151.89721	141.919258	131.377208	121.932364	112.164484	103.038276	95.301779	64.062415	43.973391
1699	182.328012	172.285227	161.75768	151.89721	141.919258	131.377208	121.932364	112.164484	103.038276	95.301779	64.062415	43.973391
1700	182.336991	172.325418	161.801373	151.933931	141.953974	131.414942	121.973542	112.003479	103.095461	95.302031	64.111618	44.008785
1701	182.336991	172.325418	161.801373	151.933931	141.953974	131.414942	121.973542	112.003479	103.095461	95.302031	64.111618	44.008785
1702	182.306953	172.357648	161.82162	151.959267	141.990952	131.45057	122.012853	112.10036	103.125257	95.297352	64.134501	44.032629
1703	182.306953	172.357648	161.82162	151.959267	141.990952	131.45057	122.012853	112.10036	103.125257	95.297352	64.134501	44.032629
1704	182.297876	172.399778	161.863909	151.994675	142.028971	131.502362	122.070977	112.214137	103.191358	95.3149	64.193902	44.076625
1705	182.297876	172.399778	161.863909	151.994675	142.028971	131.502362	122.070977	112.214137	103.191358	95.3149	64.193902	44.076625
1706	182.292666	172.42112	161.904633	152.040202	142.074068	131.546753	122.111482	112.273679	103.245639	95.358353	64.258815	44.104583
1707	182.292666	172.42112	161.904633	152.040202	142.074068	131.546753	122.111482	112.273679	103.245639	95.358353	64.258815	44.104583
1708	182.274446	172.452987	161.942573	152.082076	142.103774	131.590048	122.166399	111.453951	103.286653	95.388549	64.297546	44.146145
1709	182.274446	172.452987	161.942573	152.082076	142.103774	131.590048	122.166399	111.453951	103.286653	95.388549	64.297546	44.146145
1710	182.291082	172.487479	161.976306	152.12054	142.152672	131.632261	122.20428	112.37275	103.352835	95.429058	64.33461	44.171359
1711	182.291082	172.487479	161.976306	152.12054	142.152672	131.632261	122.20428	112.37275	103.352835	95.429058	64.33461	44.171359
1712	182.28098	172.50415	162.007562	152.147303	142.180931	131.669075	122.246597	112.390796	103.395844	95.455934	64.380698	44.211835
1713	182.28098	172.50415	162.007562	152.147303	142.180931	131.669075	122.246597	112.390796	103.395844	95.455934	64.380698	44.211835
1714	182.259261	172.516962	162.034806	152.176942	142.221505	131.707593	122.285592	112.409167	103.437984	95.502077	64.420094	44.232754
1715	182.259261	172.516962	162.034806	152.176942	142.221505	131.707593	122.285592	112.409167	103.437984	95.502077	64.420094	44.232754
1716	182.250818	172.533005	162.04846	152.20748	142.252601	131.738519	122.315211	111.874227	103.476284	96.142251	64.46307	44.258545
1717	182.250818	172.533005	162.04846	152.20748	142.252601	131.738519	122.315211	111.874227	103.476284	96.142251	64.46307	44.258545
1718	182.297758	172.563707	162.09773	152.251205	142.299363	131.793278	122.373324	111.816637	103.537971	96.229514	64.513141	44.301183
1719	182.297758	172.563707	162.09773	152.251205	142.299363	131.793278	122.373324	111.816637	103.537971	96.229514	64.513141	44.301183
1720	182.303244	172.585343	162.121287	152.283369	142.329774	131.814583	122.417316	111.953732	103.587276	96.307852	64.556064	44.326888
1721	182.303244	172.585343	162.121287	152.283369	142.329774	131.814583	122.417316	111.953732	103.587276	96.307852	64.556064	44.326888
1722	182.302517	172.618794	162.15333	152.317329	142.364047	131.862882	122.458515	111.9591	103.633275	96.379568	64.611164	44.363367
1723	182.302517	172.618794	162.15333	152.317329	142.364047	131.862882	122.458515	111.9591	103.633275	96.379568	64.611164	44.363367
1724	182.326127	172.624761	162.192601	152.366092	142.424355	131.907042	122.514753	111.957657	103.684335	96.459631	64.654483	44.393978
1725	182.326127	172.624761	162.192601	152.366092	142.424355	131.907042	122.514753	111.957657	103.684335	96.459631	64.654483	44.393978
1726	182.351925	172.663541	162.218066	152.409982	142.462752	131.968844	122.566419	111.968665	103.743158	96.540273	64.723883	44.439445
1727	182.351925	172.663541	162.218066	152.409982	142.462752	131.968844	122.566419	111.968665	103.743158	96.540273	64.723883	44.439445
1728	182.39696	172.672754	162.25486	152.422848	142.494235	131.990756	122.601667	111.96041	103.780896	96.608049	64.757553	44.460839
1729	182.39696	172.672754	162.25486	152.422848	142.494235	131.990756	122.601667	111.96041	103.780896	96.608049	64.757553	44.460839
1730	182.474969	172.697218	162.286028	152.475654	142.543586	132.057491	122.653679	111.96496	103.841763	95.940315	64.805898	44.496005
1731	182.474969	172.697218	162.286028	152.475654	142.543586	132.057491	122.653679	111.96496	103.841763	95.940315	64.805898	44.496005
1732	182.528745	172.729566	162.31077	152.514075	142.576077	132.102646	122.701785	112.858807	103.888192	96.056435	64.846626	44.542351
1733	182.528745	172.729566	162.31077	152.514075	142.576077	132.102646	122.701785	112.858807	103.888192	96.056435	64.846626	44.542351
1734	182.499846	172.755557	162.329228	152.542933	142.610574	132.126638	122.737736	112.437696	103.923842	96.04867	64.898385	44.564209
1735	182.499846	172.755557	162.329228	152.542933	142.610574	132.126638	122.737736	112.437696	103.923842	96.04867	64.898385	44.564209
1736	182.486142	172.784675	162.370539	152.574205	142.660847	132.173199	122.789977	112.864637	103.9891	96.060101	64.945259	44.599069
1737	182.486142	172.784675	162.370539	152.574205	142.660847	132.173199	122.789977	112.864637	103.9891	96.060101	64.945259	44.599069
1738	182.476404	172.823325	162.404869	152.620747	142.696122	132.221353	122.837418	112.852849	104.033829	96.396182	64.999978	44.634368
1739	182.476404	172.823325	162.404869	152.620747	142.696122	132.221353	122.837418	112.852849	104.033829	96.396182	64.999978	44.634368
1740	182.455852	172.832994	162.431797	152.644487	142.73244	132.343004	122.882697	112.028238	104.078467	97.146165	65.035337	44.674456
1741	182.455852	172.832994	162.431797	152.644487	142.73244	132.343004	122.882697	112.028238	104.078467	97.146165	65.035337	44.674456
1742	182.51407	172.854377	162.481046	152.690527	142.777591	132.341821	122.925769	112.671087	104.142068	96.552894	65.083695	44.705499
1743	182.51407	172.854377	162.481046	152.690527	142.777591	132.341821	122.925769	112.671087	104.142068	96.552894	65.083695	44.705499
1744	182.534804	172.874227	162.477384	152.711658	142.811542	132.353346	122.970533	112.862516	104.18494	96.529111	65.120435	44.730023
1745	182.534804	172.874227	162.477384	152.711658	142.811542	132.353346	122.970533	112.862516	104.18494	96.529111	65.120435	44.730023
1746	182.584308	172.881204	162.504216	152.731795	142.849807	132.384984	123.006335	113.25098	104.220921	96.785135	65.17296	44.757325
1747	182.584308	172.881204	162.504216	152.731795	142.849807	132.384984	123.006335	113.25098	104.220921	96.785135	65.17296	44.757325
1748	182.612653	172.903722	162.542773	152.780356	142.879024	132.422986	123.055996	113.270422	104.282903	96.850124	65.222618	44.791531
1749	182.612653	172.903722	162.542773	152.780356	142.879024	132.422986	123.055996	113.270422	104.282903	96.850124	65.222618	44.791531
1750	182.649236	172.928356	162.567063	152.810877	142.914026	132.458258	123.108189	113.259038	104.323524	96.895454	65.263391	44.832438
1751	182.649236	172.928356	162.567063	152.810877	142.914026	132.458258	123.108189	113.259038	104.323524	96.895454	65.263391	44.832438
1752	182.683024	172.970489	162.595923	152.855328	142.957365	132.511455	123.155856	112.339352	104.380399	96.945886	65.316936	44.871005
1753	182.683024	172.970489	162.595923	152.855328	142.957365	132.511455	123.155856	112.339352	104.380399	96.945886	65.316936	44.871005
1754	182.72385	172.998509	162.624064	152.876944	143.00725	132.411091	123.195856	113.129156	104.423327	97.045326	65.361788	44.901392
1755	182.72385	172.998509	162.624064	152.876944	143.00725	132.411091	123.195856	113.129156	104.423327	97.045326	65.361788	44.901392
1756	182.710358	173.003522	162.644447	152.905549	143.023051	132.527021	123.227229	113.003413	104.473006	97.128713	65.398777	44.911528
1757	182.710358	173.003522	162.644447	152.905549	143.023051	132.527021	123.227229	113.003413	104.473006	97.128713	65.398777	44.911528
1758	182.694323	173.052716	162.688591	152.950309	143.07523	132.611714	123.278396	112.895086	104.521579	97.249505	65.455278	44.953215
1759	182.694323	173.052716	162.688591	152.950309	143.07523	132.611714	123.278396	112.895086	104.521579	97.249505	65.455278	44.953215
1760	182.695941	173.073001	162.719541	152.974189	143.115612	132.656465	123.329754	112.817338	104.571451	97.142489	65.505674	44.991322
1761	182.695941	173.073001	162.719541	152.974189	143.115612	132.656465	123.329754	112.817338	104.571451	97.142489	65.505674	44.991322
1762	182.677461	173.081233	162.743216	153.008314	143.141521	132.714804	123.371814	113.392546	104.622172	97.191278	65.534954	45.024827
1763	182.677461	173.081233	162.743216	153.008314	143.141521	132.714804	123.371814	113.392546	104.622172	97.191278	65.534954	45.024827
1764	182.701175	173.110926	162.772542	153.041088	143.192143	132.750246	123.42053	113.497461	104.674489	97.250263	65.593373	45.051383
1765	182.701175	173.110926	162.772542	153.041088	143.192143	132.750246	123.42053	113.497461	104.674489	97.250263	65.593373	45.051383
1766	182.737074	173.120615	162.801528	153.075505	143.226876	132.800848	123.459	112.703403	104.716036	97.279677	65.635724	45.087571
1767	182.737074	173.120615	162.801528	153.075505	143.226876	132.800848	123.459	112.703403	104.716036	97.279677	65.635724	45.087571
1768	182.753562	173.15323	162.829821	153.119524	143.256411	132.849493	123.502824	112.742193	104.765644	97.750246	65.675993	45.120818
1769	182.753562	173.15323	162.829821	153.119524	143.256411	132.849493	123.502824	112.742193	104.765644	97.750246	65.675993	45.120818
1770	182.745104	173.166737	162.86742	153.157738	143.295847	133.133023	123.553479	112.896157	104.825176	97.384867	65.729917	45.171517
1771	182.745104	173.166737	162.86742	153.157738	143.295847	133.133023	123.553479	112.896157	104.825176	97.384867	65.729917	45.171517
1772	182.72217	173.196882	162.884257	153.166184	143.329856	133.092756	123.600133	113.027108	104.863688	97.400494	65.778213	45.183402
1773	182.72217	173.196882	162.884257	153.166184	143.329856	133.092756	123.600133	113.027108	104.863688	97.400494	65.778213	45.183402
1774	182.711812	173.206519	162.915305	153.229731	143.365	133.080229	123.636731	113.182319	104.914158	97.430107	65.825828	45.221823
1775	182.711812	173.206519	162.915305	153.229731	143.365	133.080229	123.636731	113.182319	104.914158	97.430107	65.825828	45.221823
1776	182.679298	173.208479	162.941947	153.248818	143.405916	133.066561	123.687939	113.33029	104.961225	97.44938	65.860881	45.254589
1777	182.679298	173.208479	162.941947	153.248818	143.405916	133.066561	123.687939	113.33029	104.961225	97.44938	65.860881	45.254589
1778	182.635899	173.212388	162.960048	153.269844	143.443228	133.075	123.718467	113.471552	104.999555	97.459933	65.902496	45.281745
1779	182.635899	173.212388	162.960048	153.269844	143.443228	133.075	123.718467	113.471552	104.999555	97.459933	65.902496	45.281745
1780	182.625211	173.230928	163.000494	153.318857	143.495495	133.109555	123.764249	113.640693	105.06303	97.462653	65.974657	45.323662
1781	182.625211	173.230928	163.000494	153.318857	143.495495	133.109555	123.764249	113.640693	105.06303	97.462653	65.974657	45.323662
1782	182.569301	173.232485	163.023393	153.342871	143.525635	133.133341	123.821911	113.792168	105.116108	97.45558	66.007827	45.356626
1783	182.569301	173.232485	163.023393	153.342871	143.525635	133.133341	123.821911	113.792168	105.116108	97.45558	66.007827	45.356626
1784	182.531745	173.234531	163.034564	153.371772	143.547497	133.167245	123.851757	113.923484	105.151296	97.461672	66.054609	45.384951
1785	182.531745	173.234531	163.034564	153.371772	143.547497	133.167245	123.851757	113.923484	105.151296	97.461672	66.054609	45.384951
1786	182.486157	173.228807	163.068002	153.41101	143.598795	133.205653	123.913925	114.043382	105.207152	97.472452	66.09434	45.417542
1787	182.486157	173.228807	163.068002	153.41101	143.598795	133.205653	123.913925	114.043382	105.207152	97.472452	66.09434	45.417542
1788	182.444462	173.231023	163.082782	153.446566	143.627052	132.85709	123.940288	114.156048	105.255718	97.448746	66.144758	45.445761
1789	182.444462	173.231023	163.082782	153.446566	143.627052	132.85709	123.940288	114.156048	105.255718	97.448746	66.144758	45.445761
1790	182.466731	173.236744	163.110154	153.480283	143.680003	132.990034	123.99291	114.25875	105.301007	97.907431	66.192147	45.491006
1791	182.466731	173.236744	163.110154	153.480283	143.680003	132.990034	123.99291	114.25875	105.301007	97.907431	66.192147	45.491006
1792	182.491986	173.218785	163.112624	153.508972	143.693811	133.08658	124.038981	114.155241	105.337898	97.955723	66.218661	45.512207
1793	182.491986	173.218785	163.112624	153.508972	143.693811	133.08658	124.038981	114.155241	105.337898	97.955723	66.218661	45.512207
1794	182.511011	173.241684	163.145752	153.542638	143.745097	133.209624	124.077632	114.114928	105.413919	98.030557	66.278387	45.551511
1795	182.511011	173.241684	163.145752	153.542638	143.745097	133.209624	124.077632	114.114928	105.413919	98.030557	66.278387	45.551511
1796	182.513496	173.236387	163.151304	153.543159	143.76107	133.292273	124.114892	114.437689	105.436426	98.092189	66.313926	45.568243
1797	182.513496	173.236387	163.151304	153.543159	143.76107	133.292273	124.114892	114.437689	105.436426	98.092189	66.313926	45.568243
1798	182.5623	173.258338	163.183772	153.593717	143.812803	133.384341	124.169278	113.996148	105.49569	98.176289	66.361059	45.611657
1799	182.5623	173.258338	163.183772	153.593717	143.812803	133.384341	124.169278	113.996148	105.49569	98.176289	66.361059	45.611657
1800	182.599036	173.253596	163.190774	153.618647	143.828403	133.458367	124.197496	114.514837	105.537615	97.630247	66.412271	45.641121
1801	182.599036	173.253596	163.190774	153.618647	143.828403	133.458367	124.197496	114.514837	105.537615	97.630247	66.412271	45.641121
1802	182.624016	173.281465	163.219177	153.655174	143.883925	133.52048	124.247643	114.554261	105.582149	97.69622	66.462709	45.678307
1803	182.624016	173.281465	163.219177	153.655174	143.883925	133.52048	124.247643	114.554261	105.582149	97.69622	66.462709	45.678307
1804	182.591508	173.289617	163.223561	153.670928	143.909994	134.047392	124.300146	113.737351	105.63195	98.506484	66.49642	45.705218
1805	182.591508	173.289617	163.223561	153.670928	143.909994	134.047392	124.300146	113.737351	105.63195	98.506484	66.49642	45.705218
1806	182.565943	173.307553	163.257663	153.695721	143.953138	134.034547	124.326633	113.600564	105.674251	98.266532	66.542848	45.738221
1807	182.565943	173.307553	163.257663	153.695721	143.953138	134.034547	124.326633	113.600564	105.674251	98.266532	66.542848	45.738221
1808	182.536185	173.319418	163.258859	153.716094	143.96397	133.994141	124.364744	113.666568	105.716329	98.29537	66.576513	45.761572
1809	182.536185	173.319418	163.258859	153.716094	143.96397	133.994141	124.364744	113.666568	105.716329	98.29537	66.576513	45.761572
1810	182.519707	173.339884	163.290153	153.760777	144.013544	133.952117	124.411746	114.671588	105.779864	98.370464	66.635483	45.803156
1811	182.519707	173.339884	163.290153	153.760777	144.013544	133.952117	124.411746	114.671588	105.779864	98.370464	66.635483	45.803156
1812	182.488114	173.349616	163.307055	153.778566	144.046486	133.915349	124.463292	114.780727	105.823553	98.411589	66.681941	45.837506
1813	182.488114	173.349616	163.307055	153.778566	144.046486	133.915349	124.463292	114.780727	105.823553	98.411589	66.681941	45.837506
1814	182.474161	173.34526	163.33596	153.813844	144.080465	133.883286	124.502168	114.249007	105.875307	98.461192	66.720939	45.868837
1815	182.474161	173.34526	163.33596	153.813844	144.080465	133.883286	124.502168	114.249007	105.875307	98.461192	66.720939	45.868837
1816	182.482595	173.349174	163.338678	153.826308	144.10303	133.85662	124.533629	114.252368	105.908329	98.510187	66.763535	45.89797
1817	182.482595	173.349174	163.338678	153.826308	144.10303	133.85662	124.533629	114.252368	105.908329	98.510187	66.763535	45.89797
1818	182.530511	173.360173	163.36525	153.873619	144.154992	133.857593	124.586648	114.942892	105.962908	98.412819	66.809138	45.931779
1819	182.530511	173.360173	163.36525	153.873619	144.154992	133.857593	124.586648	114.942892	105.962908	98.412819	66.809138	45.931779
1820	182.574649	173.35425	163.364464	153.876066	144.159505	133.327195	124.612803	114.611369	105.992817	98.602459	66.842151	45.944821
1821	182.574649	173.35425	163.364464	153.876066	144.159505	133.327195	124.612803	114.611369	105.992817	98.602459	66.842151	45.944821
1822	182.619518	173.383527	163.40415	153.917471	144.197742	133.40331	124.673475	115.018108	106.047381	98.648778	66.892887	46.005437
1823	182.619518	173.383527	163.40415	153.917471	144.197742	133.40331	124.673475	115.018108	106.047381	98.648778	66.892887	46.005437
1824	182.63328	173.413359	163.425221	153.950395	144.244605	133.492823	124.710491	115.05923	106.100255	98.71353	66.93993	46.021436
1825	182.63328	173.413359	163.425221	153.950395	144.244605	133.492823	124.710491	115.05923	106.100255	98.71353	66.93993	46.021436
1826	182.596571	173.41665	163.439957	153.968264	144.269092	133.579131	124.761666	115.066526	106.161358	98.748962	66.996473	46.066798
1827	182.596571	173.41665	163.439957	153.968264	144.269092	133.579131	124.761666	115.066526	106.161358	98.748962	66.996473	46.066798
1828	182.587291	173.439451	163.469043	154.010176	144.321677	133.683293	124.805259	115.09171	106.20229	98.812477	67.046902	46.096262
1829	182.587291	173.439451	163.469043	154.010176	144.321677	133.683293	124.805259	115.09171	106.20229	98.812477	67.046902	46.096262
1830	182.591599	173.446035	163.478422	154.020203	144.336047	133.77561	124.837975	115.077925	106.233124	98.857577	67.077244	46.122597
1831	182.591599	173.446035	163.478422	154.020203	144.336047	133.77561	124.837975	115.077925	106.233124	98.857577	67.077244	46.122597
1832	182.606914	173.464409	163.504112	154.043117	144.36579	133.891256	124.875631	115.047254	106.295191	98.907225	67.128689	46.148072
1833	182.606914	173.464409	163.504112	154.043117	144.36579	133.891256	124.875631	115.047254	106.295191	98.907225	67.128689	46.148072
1834	182.634936	173.484439	163.537335	154.078567	144.404788	133.986737	124.918793	115.005258	106.340659	98.977453	67.173309	46.194236
1835	182.634936	173.484439	163.537335	154.078567	144.404788	133.986737	124.918793	115.005258	106.340659	98.977453	67.173309	46.194236
1836	182.658698	173.50113	163.541585	154.101429	144.44094	134.076637	124.961194	114.943662	106.381095	99.053382	67.20555	46.213538
1837	182.658698	173.50113	163.541585	154.101429	144.44094	134.076637	124.961194	114.943662	106.381095	99.053382	67.20555	46.213538
1838	182.704664	173.509539	163.56342	154.132267	144.470039	134.782822	124.998442	114.873311	106.41685	99.132842	67.250393	46.251324
1839	182.704664	173.509539	163.56342	154.132267	144.470039	134.782822	124.998442	114.873311	106.41685	99.132842	67.250393	46.251324
1840	182.749111	173.549708	163.600204	154.161114	144.512845	134.833457	125.053138	114.795337	106.478699	99.245025	67.31102	46.282169
1841	182.749111	173.549708	163.600204	154.161114	144.512845	134.833457	125.053138	114.795337	106.478699	99.245025	67.31102	46.282169
1842	182.746917	173.553098	163.60199	154.175377	144.532126	134.817513	125.083868	114.687414	106.519955	99.346043	67.342727	46.316042
1843	182.746917	173.553098	163.60199	154.175377	144.532126	134.817513	125.083868	114.687414	106.519955	99.346043	67.342727	46.316042
1844	182.804959	173.575344	163.627554	154.209558	144.565709	134.802252	125.129437	115.469243	106.5681	98.701546	67.385737	46.340031
1845	182.804959	173.575344	163.627554	154.209558	144.565709	134.802252	125.129437	115.469243	106.5681	98.701546	67.385737	46.340031
1846	182.874876	173.599914	163.651146	154.229371	144.599517	134.789054	125.160386	114.596633	106.608327	99.213783	67.421348	46.372736
1847	182.874876	173.599914	163.651146	154.229371	144.599517	134.789054	125.160386	114.596633	106.608327	99.213783	67.421348	46.372736
1848	182.959718	173.633702	163.674336	154.259747	144.629772	134.765888	125.221618	114.576004	106.658282	99.26034	67.477346	46.40799
1849	182.959718	173.633702	163.674336	154.259747	144.629772	134.765888	125.221618	114.576004	106.658282	99.26034	67.477346	46.40799
1850	183.054974	173.656241	163.697798	154.287271	144.654416	134.730941	125.252176	114.681051	106.699581	99.302884	67.526778	46.448485
1851	183.054974	173.656241	163.697798	154.287271	144.654416	134.730941	125.252176	114.681051	106.699581	99.302884	67.526778	46.448485
1852	183.140867	173.708624	163.739192	154.325723	144.708175	134.688227	125.305842	115.667597	106.762986	99.368883	67.578186	46.485396
1853	183.140867	173.708624	163.739192	154.325723	144.708175	134.688227	125.305842	115.667597	106.762986	99.368883	67.578186	46.485396
1854	183.197085	173.74904	163.76566	154.345549	144.73323	133.902367	125.345943	115.734047	106.799423	99.415241	67.608916	46.511393
1855	183.197085	173.74904	163.76566	154.345549	144.73323	133.902367	125.345943	115.734047	106.799423	99.415241	67.608916	46.511393
1856	183.222931	173.780855	163.792198	154.379985	144.756913	133.959659	125.384459	115.788247	106.846636	99.458517	67.666892	46.537459
1857	183.222931	173.780855	163.792198	154.379985	144.756913	133.959659	125.384459	115.788247	106.846636	99.458517	67.666892	46.537459
1858	183.235524	173.821805	163.814243	154.411696	144.795652	134.03032	125.416406	115.128969	106.892974	99.510274	67.703399	46.577474
1859	183.235524	173.821805	163.814243	154.411696	144.795652	134.03032	125.416406	115.128969	106.892974	99.510274	67.703399	46.577474
1860	183.27297	173.849933	163.82651	154.427637	144.818221	134.090409	125.460215	115.072843	106.924091	99.546252	67.73826	46.599146
1861	183.27297	173.849933	163.82651	154.427637	144.818221	134.090409	125.460215	115.072843	106.924091	99.546252	67.73826	46.599146
1862	183.313098	173.891088	163.877512	154.461868	144.863624	134.181245	125.502643	115.053486	106.978151	99.595896	67.791819	46.635225
1863	183.313098	173.891088	163.877512	154.461868	144.863624	134.181245	125.502643	115.053486	106.978151	99.595896	67.791819	46.635225
1864	183.362393	173.902114	163.898625	154.482339	144.876397	134.258452	125.535159	115.0379	107.020084	99.633693	67.831794	46.654195
1865	183.362393	173.902114	163.898625	154.482339	144.876397	134.258452	125.535159	115.0379	107.020084	99.633693	67.831794	46.654195
1866	183.379384	173.931838	163.919454	154.507746	144.911396	134.349506	125.57734	115.034643	107.056905	99.682473	67.869391	46.693702
1867	183.379384	173.931838	163.919454	154.507746	144.911396	134.349506	125.57734	115.034643	107.056905	99.682473	67.869391	46.693702
1868	183.377837	173.986201	163.976008	154.547474	144.956737	134.432715	125.628386	115.057451	107.112815	99.751912	67.926569	46.730884
1869	183.377837	173.986201	163.976008	154.547474	144.956737	134.432715	125.628386	115.057451	107.112815	99.751912	67.926569	46.730884
1870	183.360597	174.015183	163.986949	154.575617	144.972998	134.506514	125.650879	115.056421	107.148307	99.774674	67.959936	46.754655
1871	183.360597	174.015183	163.986949	154.575617	144.972998	134.506514	125.650879	115.056421	107.148307	99.774674	67.959936	46.754655
1872	183.387779	174.040041	164.029806	154.608	145.024639	135.452798	125.699254	115.978163	107.211064	99.847731	68.010907	46.789585
1873	183.387779	174.040041	164.029806	154.608	145.024639	135.452798	125.699254	115.978163	107.211064	99.847731	68.010907	46.789585
1874	183.421733	174.065363	164.056481	154.646636	145.049275	135.492017	125.746484	115.109435	107.250328	99.870428	68.050694	46.827992
1875	183.421733	174.065363	164.056481	154.646636	145.049275	135.492017	125.746484	115.109435	107.250328	99.870428	68.050694	46.827992
