Time	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
0	24.511917	24.946173	24.84877	25.304336	25.208104	25.572247	25.538301	25.865444	25.662093	25.752205	25.877601	25.759192
1	24.511917	24.946173	24.84877	25.304336	25.208104	25.572247	25.538301	25.865444	25.662093	25.752205	25.877601	25.759192
2	24.5132		24.944844	24.860433	25.302086	25.200506	25.569536	25.531975	25.86112	25.656459	25.742075	25.875655	25.761322
3	24.5132		24.944844	24.860433	25.302086	25.200506	25.569536	25.531975	25.86112	25.656459	25.742075	25.875655	25.761322
4	24.499587	24.930031	24.833215	25.294656	25.177629	25.561647	25.523447	25.852542	25.650468	25.731657	25.862291	25.74191
5	24.499587	24.930031	24.833215	25.294656	25.177629	25.561647	25.523447	25.852542	25.650468	25.731657	25.862291	25.74191
6	24.513344	24.947781	24.847428	25.290034	25.191367	25.573855	25.531197	25.857602	25.658447	25.738242	25.868424	25.753885
7	24.513344	24.947781	24.847428	25.290034	25.191367	25.573855	25.531197	25.857602	25.658447	25.738242	25.868424	25.753885
8	24.47027	24.946952	24.842662	25.315492	25.198161	25.564035	25.603201	25.854238	25.664058	25.740653	25.865046	25.745911
9	24.47027	24.946952	24.842662	25.315492	25.198161	25.564035	25.603201	25.854238	25.664058	25.740653	25.865046	25.745911
10	25.102093	24.9397		24.84883	25.495463	25.188183	25.567622	26.195196	25.858054	25.653163	25.738517	25.858762	25.74627
11	25.102093	24.9397		24.84883	25.495463	25.188183	25.567622	26.195196	25.858054	25.653163	25.738517	25.858762	25.74627
12	27.262635	24.957721	24.854212	24.812394	25.197886	25.574338	26.247571	25.850478	25.663612	25.742223	25.871744	25.749296
13	27.262635	24.957721	24.854212	24.812394	25.197886	25.574338	26.247571	25.850478	25.663612	25.742223	25.871744	25.749296
14	30.879532	25.088836	24.848449	25.807716	25.18432	25.569141	26.494292	25.851045	25.643792	25.728433	25.859764	25.745945
15	30.879532	25.088836	24.848449	25.807716	25.18432	25.569141	26.494292	25.851045	25.643792	25.728433	25.859764	25.745945
16	34.861457	25.45153	24.859985	24.909815	25.178073	25.554123	26.242509	25.85493	25.648635	25.73671	25.855618	25.738996
17	34.861457	25.45153	24.859985	24.909815	25.178073	25.554123	26.242509	25.85493	25.648635	25.73671	25.855618	25.738996
18	37.940165	26.116652	24.900642	24.810791	25.184073	25.55775	26.219758	25.842884	25.647079	25.718275	25.854523	25.733173
19	37.940165	26.116652	24.900642	24.810791	25.184073	25.55775	26.219758	25.842884	25.647079	25.718275	25.854523	25.733173
20	41.583914	27.013071	24.996256	24.859946	25.178325	25.561458	26.205131	25.841981	25.649042	25.724285	25.857177	25.74149
21	41.583914	27.013071	24.996256	24.859946	25.178325	25.561458	26.205131	25.841981	25.649042	25.724285	25.857177	25.74149
22	46.414617	28.100306	25.154311	25.760382	25.178368	25.548079	26.167644	25.834137	25.636892	25.713725	25.8501		25.732031
23	46.414617	28.100306	25.154311	25.760382	25.178368	25.548079	26.167644	25.834137	25.636892	25.713725	25.8501		25.732031
24	49.575111	29.300428	25.402847	25.487258	25.181117	25.553193	24.946227	25.83464	25.640306	25.72477	25.836689	25.72585
25	49.575111	29.300428	25.402847	25.487258	25.181117	25.553193	24.946227	25.83464	25.640306	25.72477	25.836689	25.72585
26	51.19419	30.62531	25.724139	24.763056	25.175984	25.555695	24.927702	25.821008	25.628939	25.720562	25.840996	25.720515
27	51.19419	30.62531	25.724139	24.763056	25.175984	25.555695	24.927702	25.821008	25.628939	25.720562	25.840996	25.720515
28	54.501495	32.008058	26.127148	24.898617	25.197334	25.567829	24.911496	25.842589	25.632107	25.720926	25.849004	25.738871
29	54.501495	32.008058	26.127148	24.898617	25.197334	25.567829	24.911496	25.842589	25.632107	25.720926	25.849004	25.738871
30	57.149148	33.430164	26.55876	24.745095	25.183324	25.545355	24.907249	25.828648	25.623253	25.71453	25.843839	25.735993
31	57.149148	33.430164	26.55876	24.745095	25.183324	25.545355	24.907249	25.828648	25.623253	25.71453	25.843839	25.735993
32	59.647587	34.881226	27.098792	25.129968	25.205815	25.554697	26.092328	25.82946	25.628392	25.721796	25.853817	25.740032
33	59.647587	34.881226	27.098792	25.129968	25.205815	25.554697	26.092328	25.82946	25.628392	25.721796	25.853817	25.740032
34	61.518965	36.339702	27.670101	25.480135	25.22196	25.552064	26.109246	25.829363	25.621113	25.721337	25.839625	25.739935
35	61.518965	36.339702	27.670101	25.480135	25.22196	25.552064	26.109246	25.829363	25.621113	25.721337	25.839625	25.739935
36	64.227699	37.807648	28.281264	25.4713		25.244741	25.555448	26.154655	25.834821	25.619978	25.71276	25.841947	25.735942
37	64.227699	37.807648	28.281264	25.4713		25.244741	25.555448	26.154655	25.834821	25.619978	25.71276	25.841947	25.735942
38	66.329557	39.282393	28.950259	25.719825	25.289881	25.560307	26.179598	25.830689	25.632486	25.712243	25.850765	25.73135
39	66.329557	39.282393	28.950259	25.719825	25.289881	25.560307	26.179598	25.830689	25.632486	25.712243	25.850765	25.73135
40	68.341043	40.711122	29.633092	25.985575	25.32943	25.54995	26.178068	25.812729	25.620812	25.698992	25.835406	25.723991
41	68.341043	40.711122	29.633092	25.985575	25.32943	25.54995	26.178068	25.812729	25.620812	25.698992	25.835406	25.723991
42	70.254989	42.14947	30.369086	26.32063	25.411636	25.578578	26.211227	25.830979	25.629553	25.714557	25.85129	25.741781
43	70.254989	42.14947	30.369086	26.32063	25.411636	25.578578	26.211227	25.830979	25.629553	25.714557	25.85129	25.741781
44	71.279769	43.554134	31.122429	26.534231	25.469896	25.587406	26.211643	25.825055	25.623976	25.705726	25.844562	25.745076
45	71.279769	43.554134	31.122429	26.534231	25.469896	25.587406	26.211643	25.825055	25.623976	25.705726	25.844562	25.745076
46	74.397086	44.938091	31.88421	26.880575	25.563408	25.600999	26.215093	25.822742	25.621896	25.701949	25.833954	25.734235
47	74.397086	44.938091	31.88421	26.880575	25.563408	25.600999	26.215093	25.822742	25.621896	25.701949	25.833954	25.734235
48	76.068042	46.289677	32.668114	28.080787	25.651282	25.611734	26.214627	25.823334	25.607597	25.698767	25.825421	25.728142
49	76.068042	46.289677	32.668114	28.080787	25.651282	25.611734	26.214627	25.823334	25.607597	25.698767	25.825421	25.728142
50	77.719696	47.632055	33.475122	28.489395	25.77709	25.652991	26.213815	25.825863	25.624305	25.713704	25.837055	25.740583
51	77.719696	47.632055	33.475122	28.489395	25.77709	25.652991	26.213815	25.825863	25.624305	25.713704	25.837055	25.740583
52	77.914291	48.925118	34.283842	28.037415	25.911088	25.680295	26.21903	25.823201	25.615231	25.697892	25.839275	25.736999
53	77.914291	48.925118	34.283842	28.037415	25.911088	25.680295	26.21903	25.823201	25.615231	25.697892	25.839275	25.736999
54	80.191578	50.219068	35.108493	28.509403	26.044186	25.715696	26.20176	25.821952	25.623539	25.703556	25.833292	25.746122
55	80.191578	50.219068	35.108493	28.509403	26.044186	25.715696	26.20176	25.821952	25.623539	25.703556	25.833292	25.746122
56	81.680548	51.488995	35.932512	28.882926	26.205941	25.76664	26.168358	25.844312	25.61686	25.702408	25.844822	25.728839
57	81.680548	51.488995	35.932512	28.882926	26.205941	25.76664	26.168358	25.844312	25.61686	25.702408	25.844822	25.728839
58	83.163081	52.735336	36.753107	29.317628	26.372073	25.813868	26.101485	25.811102	25.604357	25.696675	25.832092	25.727204
59	83.163081	52.735336	36.753107	29.317628	26.372073	25.813868	26.101485	25.811102	25.604357	25.696675	25.832092	25.727204
60	84.276945	53.949074	37.572894	30.103512	26.558921	25.863027	26.041323	25.818546	25.615863	25.694874	25.824696	25.728886
61	84.276945	53.949074	37.572894	30.103512	26.558921	25.863027	26.041323	25.818546	25.615863	25.694874	25.824696	25.728886
62	85.723873	55.169846	38.413374	31.304608	26.767586	25.938699	25.957771	25.836834	25.614808	25.708258	25.833551	25.722512
63	85.723873	55.169846	38.413374	31.304608	26.767586	25.938699	25.957771	25.836834	25.614808	25.708258	25.833551	25.722512
64	87.014956	56.349758	39.238061	31.255135	26.961274	25.999822	25.894351	25.824674	25.606465	25.692167	25.818296	25.722798
65	87.014956	56.349758	39.238061	31.255135	26.961274	25.999822	25.894351	25.824674	25.606465	25.692167	25.818296	25.722798
66	88.263253	57.512522	40.065141	31.828946	27.183302	26.073358	25.823591	25.820783	25.614758	25.683053	25.812067	25.710378
67	88.263253	57.512522	40.065141	31.828946	27.183302	26.073358	25.823591	25.820783	25.614758	25.683053	25.812067	25.710378
68	89.536949	58.657291	40.908952	32.426677	27.426918	26.183244	25.773623	25.838739	25.612039	25.699297	25.824099	25.728106
69	89.536949	58.657291	40.908952	32.426677	27.426918	26.183244	25.773623	25.838739	25.612039	25.699297	25.824099	25.728106
70	90.732826	59.767084	41.732594	33.021973	27.67444	26.261288	25.701499	25.846516	25.62082	25.698303	25.825503	25.729199
71	90.732826	59.767084	41.732594	33.021973	27.67444	26.261288	25.701499	25.846516	25.62082	25.698303	25.825503	25.729199
72	91.883803	60.862271	42.554032	33.602114	27.934069	26.367942	25.641546	25.858493	25.609504	25.697051	25.818568	25.720663
73	91.883803	60.862271	42.554032	33.602114	27.934069	26.367942	25.641546	25.858493	25.609504	25.697051	25.818568	25.720663
74	93.867565	61.931739	43.366295	34.437431	28.199486	26.476758	25.533642	25.857431	25.623318	25.69913	25.811868	25.726286
75	93.867565	61.931739	43.366295	34.437431	28.199486	26.476758	25.533642	25.857431	25.623318	25.69913	25.811868	25.726286
76	94.072086	62.976185	44.17497	34.836208	28.470267	26.590226	25.457211	25.866798	25.625504	25.687521	25.813361	25.717675
77	94.072086	62.976185	44.17497	34.836208	28.470267	26.590226	25.457211	25.866798	25.625504	25.687521	25.813361	25.717675
78	95.83339	64.005956	44.987964	35.455297	28.749303	26.712467	25.105985	25.890257	25.612332	25.682186	25.811025	25.716704
79	95.83339	64.005956	44.987964	35.455297	28.749303	26.712467	25.105985	25.890257	25.612332	25.682186	25.811025	25.716704
80	95.289071	65.006039	45.790138	35.106644	29.02977	26.845964	25.183096	25.886048	25.613568	25.686428	25.80719	25.714108
81	95.289071	65.006039	45.790138	35.106644	29.02977	26.845964	25.183096	25.886048	25.613568	25.686428	25.80719	25.714108
82	97.563838	65.987852	46.578068	36.434489	29.336518	26.977298	25.31675	25.906193	25.623847	25.686228	25.805943	25.710515
83	97.563838	65.987852	46.578068	36.434489	29.336518	26.977298	25.31675	25.906193	25.623847	25.686228	25.805943	25.710515
84	98.056822	66.962973	47.367237	37.186949	29.657697	27.11764	25.525211	25.931224	25.623187	25.688846	25.801365	25.713423
85	98.056822	66.962973	47.367237	37.186949	29.657697	27.11764	25.525211	25.931224	25.623187	25.688846	25.801365	25.713423
86	98.116333	67.910532	48.137718	37.220575	29.959035	27.272889	25.784187	25.938705	25.630211	25.676251	25.795711	25.713068
87	98.116333	67.910532	48.137718	37.220575	29.959035	27.272889	25.784187	25.938705	25.630211	25.676251	25.795711	25.713068
88	100.340112	68.850778	48.924047	38.016927	30.293335	27.432748	26.092656	25.976865	25.645087	25.697538	25.805745	25.710207
89	100.340112	68.850778	48.924047	38.016927	30.293335	27.432748	26.092656	25.976865	25.645087	25.697538	25.805745	25.710207
90	101.70588	69.762849	49.68348	38.373796	30.615764	27.615317	26.381634	25.992856	25.644696	25.686722	25.806045	25.718365
91	101.70588	69.762849	49.68348	38.373796	30.615764	27.615317	26.381634	25.992856	25.644696	25.686722	25.806045	25.718365
92	102.514393	70.661535	50.445901	38.940884	30.94834	27.78215	26.631612	26.014086	25.656059	25.68067	25.802195	25.71609
93	102.514393	70.661535	50.445901	38.940884	30.94834	27.78215	26.631612	26.014086	25.656059	25.68067	25.802195	25.71609
94	103.363631	71.545836	51.19803	39.502717	31.300863	27.950375	26.832505	26.054019	25.656147	25.69224	25.791219	25.707629
95	103.363631	71.545836	51.19803	39.502717	31.300863	27.950375	26.832505	26.054019	25.656147	25.69224	25.791219	25.707629
96	102.905135	72.412805	51.948199	40.548392	31.644443	28.130277	27.004106	26.068578	25.671892	25.698392	25.79175	25.717122
97	102.905135	72.412805	51.948199	40.548392	31.644443	28.130277	27.004106	26.068578	25.671892	25.698392	25.79175	25.717122
98	103.875743	73.272845	52.673508	40.382971	31.995422	28.315733	27.032776	26.099793	25.690225	25.692046	25.796944	25.714695
99	103.875743	73.272845	52.673508	40.382971	31.995422	28.315733	27.032776	26.099793	25.690225	25.692046	25.796944	25.714695
100	105.996543	74.11692	53.401222	41.065685	32.340164	28.515829	27.003226	26.143179	25.688068	25.690374	25.788104	25.702776
101	105.996543	74.11692	53.401222	41.065685	32.340164	28.515829	27.003226	26.143179	25.688068	25.690374	25.788104	25.702776
102	106.81861	74.945028	54.12248	42.28996	32.698889	28.712149	26.941837	26.190188	25.709358	25.707501	25.786343	25.706241
103	106.81861	74.945028	54.12248	42.28996	32.698889	28.712149	26.941837	26.190188	25.709358	25.707501	25.786343	25.706241
104	107.614297	75.763689	54.83775	42.854161	33.063287	28.906779	26.873932	26.224248	25.712141	25.695887	25.777371	25.693986
105	107.614297	75.763689	54.83775	42.854161	33.063287	28.906779	26.873932	26.224248	25.712141	25.695887	25.777371	25.693986
106	108.442085	76.600286	55.559574	43.432871	33.451441	29.129665	26.87174	26.291743	25.752127	25.730917	25.805831	25.70896
107	108.442085	76.600286	55.559574	43.432871	33.451441	29.129665	26.87174	26.291743	25.752127	25.730917	25.805831	25.70896
108	108.309282	77.380418	56.249051	43.977653	33.794211	29.326442	26.836247	26.313286	25.751863	25.71621	25.786206	25.70032
109	108.309282	77.380418	56.249051	43.977653	33.794211	29.326442	26.836247	26.313286	25.751863	25.71621	25.786206	25.70032
110	109.111989	78.176211	56.950732	44.362394	34.181599	29.550018	26.848738	26.363819	25.768977	25.725843	25.795713	25.702246
111	109.111989	78.176211	56.950732	44.362394	34.181599	29.550018	26.848738	26.363819	25.768977	25.725843	25.795713	25.702246
112	109.857693	78.94487	57.623319	44.965078	34.538002	29.765637	26.868509	26.408948	25.783927	25.715667	25.773094	25.685399
113	109.857693	78.94487	57.623319	44.965078	34.538002	29.765637	26.868509	26.408948	25.783927	25.715667	25.773094	25.685399
114	110.568706	79.72769	58.317804	45.552542	34.920439	29.999126	26.930287	26.460533	25.801516	25.729337	25.777316	25.690457
115	110.568706	79.72769	58.317804	45.552542	34.920439	29.999126	26.930287	26.460533	25.801516	25.729337	25.777316	25.690457
116	112.056431	80.479794	58.982071	46.14188	35.308108	30.236344	26.998147	26.524201	25.832111	25.735284	25.778409	25.692857
117	112.056431	80.479794	58.982071	46.14188	35.308108	30.236344	26.998147	26.524201	25.832111	25.735284	25.778409	25.692857
118	112.76642	81.23792	59.673118	46.694891	35.692908	30.468366	27.102413	26.592606	25.875419	25.754379	25.789221	25.711989
119	112.76642	81.23792	59.673118	46.694891	35.692908	30.468366	27.102413	26.592606	25.875419	25.754379	25.789221	25.711989
120	113.42531	81.973037	60.329504	47.205805	36.063762	30.695944	27.164651	26.634488	25.87827	25.750541	25.773863	25.693976
121	113.42531	81.973037	60.329504	47.205805	36.063762	30.695944	27.164651	26.634488	25.87827	25.750541	25.773863	25.693976
122	113.544542	82.698525	60.987345	47.827424	36.448244	30.934392	27.253186	26.706677	25.907454	25.77166	25.76963	25.690164
123	113.544542	82.698525	60.987345	47.827424	36.448244	30.934392	27.253186	26.706677	25.907454	25.77166	25.76963	25.690164
124	114.823043	83.410509	61.642188	48.203437	36.825138	31.18271	27.342263	26.757738	25.928891	25.768653	25.76756	25.686414
125	114.823043	83.410509	61.642188	48.203437	36.825138	31.18271	27.342263	26.757738	25.928891	25.768653	25.76756	25.686414
126	115.166802	84.153535	62.293536	48.943741	37.22786	31.440409	27.458287	26.848903	25.971789	25.798568	25.774509	25.704142
127	115.166802	84.153535	62.293536	48.943741	37.22786	31.440409	27.458287	26.848903	25.971789	25.798568	25.774509	25.704142
128	115.968215	84.861356	62.942415	49.486648	37.614897	31.67749	27.584342	26.914808	26.019214	25.807009	25.772389	25.693131
129	115.968215	84.861356	62.942415	49.486648	37.614897	31.67749	27.584342	26.914808	26.019214	25.807009	25.772389	25.693131
130	116.751339	85.577967	63.570057	49.343946	37.998433	31.923166	27.041329	26.991468	26.035734	25.819191	25.761715	25.688052
131	116.751339	85.577967	63.570057	49.343946	37.998433	31.923166	27.041329	26.991468	26.035734	25.819191	25.761715	25.688052
132	117.524249	86.309335	64.214496	49.934111	38.396718	32.194743	27.1864	27.073489	26.093615	25.842512	25.777433	25.687193
133	117.524249	86.309335	64.214496	49.934111	38.396718	32.194743	27.1864	27.073489	26.093615	25.842512	25.777433	25.687193
134	118.181135	87.010525	64.842315	50.484726	38.792152	32.451305	27.308524	27.151991	26.121399	25.854793	25.771343	25.682126
135	118.181135	87.010525	64.842315	50.484726	38.792152	32.451305	27.308524	27.151991	26.121399	25.854793	25.771343	25.682126
136	118.845617	87.70689	65.470084	51.612831	39.16729	32.694498	28.258619	27.217573	26.149245	25.864181	25.769696	25.671963
137	118.845617	87.70689	65.470084	51.612831	39.16729	32.694498	28.258619	27.217573	26.149245	25.864181	25.769696	25.671963
138	119.514153	88.412132	66.091182	52.141857	39.572251	32.971745	28.466139	27.322276	26.200518	25.895372	25.758295	25.688997
139	119.514153	88.412132	66.091182	52.141857	39.572251	32.971745	28.466139	27.322276	26.200518	25.895372	25.758295	25.688997
140	120.117292	89.098911	66.709197	52.669358	39.957585	33.240681	28.691468	27.411091	26.239959	25.909589	25.75396	25.685749
141	120.117292	89.098911	66.709197	52.669358	39.957585	33.240681	28.691468	27.411091	26.239959	25.909589	25.75396	25.685749
142	120.691777	89.789458	67.33771	52.675681	40.368887	33.515992	27.942203	27.502006	26.299045	25.936659	25.769742	25.696137
143	120.691777	89.789458	67.33771	52.675681	40.368887	33.515992	27.942203	27.502006	26.299045	25.936659	25.769742	25.696137
144	121.26819	90.425641	67.935153	53.214082	40.745148	33.772474	29.487984	27.583019	26.332008	25.946327	25.761233	25.676098
145	121.26819	90.425641	67.935153	53.214082	40.745148	33.772474	29.487984	27.583019	26.332008	25.946327	25.761233	25.676098
146	121.868653	91.075757	68.54275	53.728328	41.144227	34.030838	29.367334	27.671732	26.374567	25.968658	25.749188	25.672769
147	121.868653	91.075757	68.54275	53.728328	41.144227	34.030838	29.367334	27.671732	26.374567	25.968658	25.749188	25.672769
148	122.443864	91.728392	69.152816	54.262359	41.538818	34.325396	29.843665	27.784957	26.43102	25.996252	25.763496	25.694699
149	122.443864	91.728392	69.152816	54.262359	41.538818	34.325396	29.843665	27.784957	26.43102	25.996252	25.763496	25.694699
150	122.976884	92.354207	69.743388	54.781344	41.931344	34.602242	30.008799	27.881805	26.48521	26.034788	25.761712	25.694238
151	122.976884	92.354207	69.743388	54.781344	41.931344	34.602242	30.008799	27.881805	26.48521	26.034788	25.761712	25.694238
152	123.462599	92.958664	70.324719	55.285163	42.321259	34.871988	31.368409	27.966512	26.534085	26.045919	25.76337	25.676546
153	123.462599	92.958664	70.324719	55.285163	42.321259	34.871988	31.368409	27.966512	26.534085	26.045919	25.76337	25.676546
154	123.893933	93.577216	70.910953	55.289976	42.719694	35.135075	30.995151	28.078154	26.571698	26.07159	25.756295	25.675715
155	123.893933	93.577216	70.910953	55.289976	42.719694	35.135075	30.995151	28.078154	26.571698	26.07159	25.756295	25.675715
156	123.923369	94.165302	71.487677	56.142643	43.107901	35.426588	31.202695	28.187654	26.649078	26.098065	25.753064	25.675054
157	123.923369	94.165302	71.487677	56.142643	43.107901	35.426588	31.202695	28.187654	26.649078	26.098065	25.753064	25.675054
158	124.578271	94.7452	72.054554	56.320294	43.505422	35.722579	31.389827	28.302421	26.707142	26.144727	25.763236	25.693744
159	124.578271	94.7452	72.054554	56.320294	43.505422	35.722579	31.389827	28.302421	26.707142	26.144727	25.763236	25.693744
160	124.947166	95.295586	72.620626	57.443089	43.900636	35.995225	32.277572	28.40777	26.776376	26.16383	25.756933	25.684795
161	124.947166	95.295586	72.620626	57.443089	43.900636	35.995225	32.277572	28.40777	26.776376	26.16383	25.756933	25.684795
162	125.379863	95.825032	73.17638	57.914589	44.288181	36.275629	32.470587	28.512026	26.820966	26.189318	25.744865	25.676835
163	125.379863	95.825032	73.17638	57.914589	44.288181	36.275629	32.470587	28.512026	26.820966	26.189318	25.744865	25.676835
164	125.794351	96.357527	73.725589	58.386443	44.686032	36.554147	31.858301	28.623639	26.891072	26.237619	25.756959	25.673726
165	125.794351	96.357527	73.725589	58.386443	44.686032	36.554147	31.858301	28.623639	26.891072	26.237619	25.756959	25.673726
166	126.181682	96.879412	74.254139	58.319013	45.077045	36.841782	31.980027	28.746567	26.949368	26.26665	25.753316	25.685897
167	126.181682	96.879412	74.254139	58.319013	45.077045	36.841782	31.980027	28.746567	26.949368	26.26665	25.753316	25.685897
168	126.603261	97.384279	74.788378	58.82449	45.469904	37.12725	32.105969	28.860938	27.016055	26.297219	25.747935	25.675898
169	126.603261	97.384279	74.788378	58.82449	45.469904	37.12725	32.105969	28.860938	27.016055	26.297219	25.747935	25.675898
170	126.950955	97.892297	75.325606	59.345232	45.863198	37.42963	32.53342	28.987822	27.091802	26.335723	25.755778	25.671549
171	126.950955	97.892297	75.325606	59.345232	45.863198	37.42963	32.53342	28.987822	27.091802	26.335723	25.755778	25.671549
172	127.230782	98.379938	75.826339	60.712608	46.250286	37.700005	32.6905	29.094458	27.153246	26.370333	25.749997	25.683552
173	127.230782	98.379938	75.826339	60.712608	46.250286	37.700005	32.6905	29.094458	27.153246	26.370333	25.749997	25.683552
174	127.574663	98.854843	76.327274	61.225065	46.627961	37.991037	32.815707	29.209341	27.221797	26.399851	25.737968	25.662119
175	127.574663	98.854843	76.327274	61.225065	46.627961	37.991037	32.815707	29.209341	27.221797	26.399851	25.737968	25.662119
176	128.034957	99.337494	76.844239	61.729335	47.022979	38.292233	32.963703	29.345563	27.290946	26.454972	25.748668	25.66626
177	128.034957	99.337494	76.844239	61.729335	47.022979	38.292233	32.963703	29.345563	27.290946	26.454972	25.748668	25.66626
178	128.46204	99.811534	77.353009	62.205541	47.434287	38.579291	33.103286	29.482293	27.387553	26.505843	25.752299	25.695822
179	128.46204	99.811534	77.353009	62.205541	47.434287	38.579291	33.103286	29.482293	27.387553	26.505843	25.752299	25.695822
180	128.856207	100.269911	77.83488	62.666642	47.808238	38.868096	33.247364	29.602926	27.458084	26.532594	25.755637	25.679742
181	128.856207	100.269911	77.83488	62.666642	47.808238	38.868096	33.247364	29.602926	27.458084	26.532594	25.755637	25.679742
182	129.20875	100.723556	78.316044	62.504925	48.188831	39.16879	31.684466	29.739289	27.537534	26.575658	25.755696	25.679926
183	129.20875	100.723556	78.316044	62.504925	48.188831	39.16879	31.684466	29.739289	27.537534	26.575658	25.755696	25.679926
184	129.520572	101.178765	78.796965	62.999397	48.570233	39.459049	31.865775	29.864727	27.612338	26.616658	25.739353	25.679303
185	129.520572	101.178765	78.796965	62.999397	48.570233	39.459049	31.865775	29.864727	27.612338	26.616658	25.739353	25.679303
186	129.874237	101.620777	79.266153	64.023448	48.949109	39.748099	32.914978	30.001632	27.684948	26.670386	25.745249	25.673149
187	129.874237	101.620777	79.266153	64.023448	48.949109	39.748099	32.914978	30.001632	27.684948	26.670386	25.745249	25.673149
188	130.297389	102.071764	79.73717	64.467795	49.333433	40.042849	33.222094	30.128966	27.780806	26.724933	25.743095	25.676074
189	130.297389	102.071764	79.73717	64.467795	49.333433	40.042849	33.222094	30.128966	27.780806	26.724933	25.743095	25.676074
190	130.740585	102.495746	80.187855	64.397086	49.703795	40.331564	32.485478	30.268859	27.855962	26.765571	25.753858	25.668116
191	130.740585	102.495746	80.187855	64.397086	49.703795	40.331564	32.485478	30.268859	27.855962	26.765571	25.753858	25.668116
192	131.124984	102.932327	80.651533	64.848164	50.076683	40.629406	32.735701	30.407006	27.942372	26.816017	25.740869	25.672022
193	131.124984	102.932327	80.651533	64.848164	50.076683	40.629406	32.735701	30.407006	27.942372	26.816017	25.740869	25.672022
194	131.514573	103.368358	81.092247	65.66305	50.453314	40.921748	33.66814	30.544937	28.01389	26.869226	25.746845	25.66259
195	131.514573	103.368358	81.092247	65.66305	50.453314	40.921748	33.66814	30.544937	28.01389	26.869226	25.746845	25.66259
196	131.870415	103.814587	81.548083	65.240707	50.826327	41.199876	33.928999	30.690368	28.11954	26.910777	25.740935	25.660021
197	131.870415	103.814587	81.548083	65.240707	50.826327	41.199876	33.928999	30.690368	28.11954	26.910777	25.740935	25.660021
198	131.744009	104.22768	81.991913	65.648137	51.192799	41.489916	34.197621	30.832504	28.204765	26.962319	25.74522	25.666609
199	131.744009	104.22768	81.991913	65.648137	51.192799	41.489916	34.197621	30.832504	28.204765	26.962319	25.74522	25.666609
200	132.107148	104.657288	82.424445	66.39975	51.561162	41.78869	34.501699	30.979156	28.290994	27.02877	25.741759	25.664615
201	132.107148	104.657288	82.424445	66.39975	51.561162	41.78869	34.501699	30.979156	28.290994	27.02877	25.741759	25.664615
202	132.458777	105.078476	82.867866	66.968772	51.94026	42.091767	34.816546	31.125623	28.394575	27.087853	25.75178	25.66891
203	132.458777	105.078476	82.867866	66.968772	51.94026	42.091767	34.816546	31.125623	28.394575	27.087853	25.75178	25.66891
204	132.957735	105.472029	83.307741	66.906928	52.305979	42.383694	35.037625	31.269369	28.485731	27.137963	25.743363	25.666802
205	132.957735	105.472029	83.307741	66.906928	52.305979	42.383694	35.037625	31.269369	28.485731	27.137963	25.743363	25.666802
206	133.316337	105.867822	83.734366	67.339909	52.671569	42.67318	35.254014	31.415975	28.576343	27.199992	25.75884	25.677501
207	133.316337	105.867822	83.734366	67.339909	52.671569	42.67318	35.254014	31.415975	28.576343	27.199992	25.75884	25.677501
208	133.692103	106.249322	84.15733	67.773828	53.03894	42.967218	35.426621	31.566541	28.672118	27.253104	25.746542	25.662006
209	133.692103	106.249322	84.15733	67.773828	53.03894	42.967218	35.426621	31.566541	28.672118	27.253104	25.746542	25.662006
210	134.083834	106.653014	84.573438	68.230741	53.388553	43.261834	36.302167	31.715909	28.772762	27.314385	25.76518	25.663076
211	134.083834	106.653014	84.573438	68.230741	53.388553	43.261834	36.302167	31.715909	28.772762	27.314385	25.76518	25.663076
212	134.46093	107.026039	84.972982	68.686927	53.74587	43.540263	36.362359	31.85722	28.865097	27.372334	25.743919	25.657677
213	134.46093	107.026039	84.972982	68.686927	53.74587	43.540263	36.362359	31.85722	28.865097	27.372334	25.743919	25.657677
214	134.799309	107.413618	85.384672	69.163683	54.097563	43.83315	36.435112	32.013874	28.950543	27.432432	25.750098	25.652289
215	134.799309	107.413618	85.384672	69.163683	54.097563	43.83315	36.435112	32.013874	28.950543	27.432432	25.750098	25.652289
216	135.147217	107.815145	85.807205	69.637118	54.464639	44.125589	36.506084	32.167832	29.068891	27.507407	25.750335	25.65758
217	135.147217	107.815145	85.807205	69.637118	54.464639	44.125589	36.506084	32.167832	29.068891	27.507407	25.750335	25.65758
218	135.493761	108.201257	86.214048	70.111515	54.820399	44.422367	36.593657	32.333553	29.180053	27.575945	25.759511	25.666894
219	135.493761	108.201257	86.214048	70.111515	54.820399	44.422367	36.593657	32.333553	29.180053	27.575945	25.759511	25.666894
220	135.803698	108.580713	86.607573	70.652627	55.160564	44.70621	37.572296	32.479372	29.274751	27.629982	25.763704	25.660123
221	135.803698	108.580713	86.607573	70.652627	55.160564	44.70621	37.572296	32.479372	29.274751	27.629982	25.763704	25.660123
222	136.165718	108.978715	86.99765	70.986601	55.507354	44.996698	36.793467	32.639282	29.375515	27.691317	25.757858	25.664327
223	136.165718	108.978715	86.99765	70.986601	55.507354	44.996698	36.793467	32.639282	29.375515	27.691317	25.757858	25.664327
